rank,workflow_id,title,process_area,file,monthly_hours_low,monthly_hours_high,fte_high,effort_steps,automated_steps,cadence_only_steps,qualitative_steps,elapsed_days_low,elapsed_days_high,per_unit_rates,live_or_dormant,dormant_capabilities
3790,W5261,Mid-Term Practical Evaluation and Skills Competency Sign-off,VS-183-dual-training-system-dts-and-tesda-partnership-program,01-model-company/workflows/VS-183-dual-training-system-dts-and-tesda-partnership-program/PA-183.2-student-trainee-lifecycle-and-store-rotation.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3791,W5262,Trainee Grievance Handling Harassment Guard and Well-being Check,VS-183-dual-training-system-dts-and-tesda-partnership-program,01-model-company/workflows/VS-183-dual-training-system-dts-and-tesda-partnership-program/PA-183.2-student-trainee-lifecycle-and-store-rotation.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3792,W5263,DTS Trainee Graduation TESDA Assessment and Certification Support,VS-183-dual-training-system-dts-and-tesda-partnership-program,01-model-company/workflows/VS-183-dual-training-system-dts-and-tesda-partnership-program/PA-183.2-student-trainee-lifecycle-and-store-rotation.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3793,W5264,Permanent Employment Transition Interviewing and Store Placement,VS-183-dual-training-system-dts-and-tesda-partnership-program,01-model-company/workflows/VS-183-dual-training-system-dts-and-tesda-partnership-program/PA-183.2-student-trainee-lifecycle-and-store-rotation.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3794,W5265,DTS Allowance Stipend Calculation Payroll Matching and Disbursement,VS-183-dual-training-system-dts-and-tesda-partnership-program,01-model-company/workflows/VS-183-dual-training-system-dts-and-tesda-partnership-program/PA-183.3-dts-tax-incentive-compliance-and-reporting.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3795,W5266,DTS Training Expense Accounting and BIR Deduction Ledgers Setup,VS-183-dual-training-system-dts-and-tesda-partnership-program,01-model-company/workflows/VS-183-dual-training-system-dts-and-tesda-partnership-program/PA-183.3-dts-tax-incentive-compliance-and-reporting.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3796,W5267,Monthly TESDA Compliance Report Compilation and Submission,VS-183-dual-training-system-dts-and-tesda-partnership-program,01-model-company/workflows/VS-183-dual-training-system-dts-and-tesda-partnership-program/PA-183.3-dts-tax-incentive-compliance-and-reporting.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3797,W5268,TVI Monthly Administrative Billing and Expense Sharing Reconciliation,VS-183-dual-training-system-dts-and-tesda-partnership-program,01-model-company/workflows/VS-183-dual-training-system-dts-and-tesda-partnership-program/PA-183.3-dts-tax-incentive-compliance-and-reporting.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3798,W5269,BIR Certificate of DTS Training Expense Audit,VS-183-dual-training-system-dts-and-tesda-partnership-program,01-model-company/workflows/VS-183-dual-training-system-dts-and-tesda-partnership-program/PA-183.3-dts-tax-incentive-compliance-and-reporting.md,0.00,0.00,0.000,0,0,0,0,3.0,5.0,0,live,
3799,W5270,Internal Audit of DTS Program Compliance and Policy Adherence,VS-183-dual-training-system-dts-and-tesda-partnership-program,01-model-company/workflows/VS-183-dual-training-system-dts-and-tesda-partnership-program/PA-183.3-dts-tax-incentive-compliance-and-reporting.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3800,W5271,DTS Program Learning and Development Impact Analytics and Cost-Benefit Review,VS-183-dual-training-system-dts-and-tesda-partnership-program,01-model-company/workflows/VS-183-dual-training-system-dts-and-tesda-partnership-program/PA-183.3-dts-tax-incentive-compliance-and-reporting.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3801,W5272,Annual DTS Tax Savings Computation and Assessment Records,VS-183-dual-training-system-dts-and-tesda-partnership-program,01-model-company/workflows/VS-183-dual-training-system-dts-and-tesda-partnership-program/PA-183.3-dts-tax-incentive-compliance-and-reporting.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3802,W5273,Disaster Incident Staging and Physical Site Access Control,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.1-structural-damage-and-insurance-appraisal-coordination.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3803,W5274,Rapid Structural Integrity and Safety Assessment,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.1-structural-damage-and-insurance-appraisal-coordination.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3804,W5275,Detailed Technical Damage Quantification and Geodetic Survey,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.1-structural-damage-and-insurance-appraisal-coordination.md,0.00,0.00,0.000,0,0,0,0,1.0,2.0,0,live,
3805,W5276,Insurance Loss Adjuster Audit Coordination and Proof of Loss Submission,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.1-structural-damage-and-insurance-appraisal-coordination.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3806,W5277,Emergency Scrap Defective Inventory and Asset Disposal Routing,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.1-structural-damage-and-insurance-appraisal-coordination.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3807,W5278,Insurance Settlement Negotiation and Recovery Accounting,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.1-structural-damage-and-insurance-appraisal-coordination.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3808,W5279,LGU Civil Defense / Building Official Coordination,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.1-structural-damage-and-insurance-appraisal-coordination.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3809,W5280,Post-Disaster Incident Review and Hazard Mapping Update,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.1-structural-damage-and-insurance-appraisal-coordination.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3810,W5281,Post-Disaster Rebuilding CAPA Budget Approval and Financing Setup,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.2-rebuilding-project-execution-and-safety-clearance.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3811,W5282,Fast-Track Construction Contractor Vetting and Procurement SLA,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.2-rebuilding-project-execution-and-safety-clearance.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3812,W5283,Site Reconstruction PMO Activation and Schedule Coordination,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.2-rebuilding-project-execution-and-safety-clearance.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3813,W5284,Rebuilding Site Safety Fencing and Public Access Exclusion,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.2-rebuilding-project-execution-and-safety-clearance.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3814,W5285,Building Systems HVAC Electrical MEP Refurbishment,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.2-rebuilding-project-execution-and-safety-clearance.md,0.00,0.00,0.000,0,0,0,0,4.0,6.0,0,live,
3815,W5286,LGU Building Official Inspections and Structural Safety Clearance,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.2-rebuilding-project-execution-and-safety-clearance.md,0.00,0.00,0.000,0,0,0,0,1.0,2.0,0,live,
3816,W5287,Bureau of Fire Protection BFP FSIC Re-Certification,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.2-rebuilding-project-execution-and-safety-clearance.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3817,W5288,Reconstructed Store Facility Inspection and Commissioning Sign-off,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.2-rebuilding-project-execution-and-safety-clearance.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3818,W5289,Temporary Container Sales Office Site Selection and Setup,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.3-temporary-facility-and-parking-lot-sales-mobilization.md,0.00,0.00,0.000,0,0,0,0,2.0,2.0,0,live,
3819,W5290,Mobile POS Terminal Routing and Network Activation,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.3-temporary-facility-and-parking-lot-sales-mobilization.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3820,W5291,Temporary Utility Connection and Safety Accreditation,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.3-temporary-facility-and-parking-lot-sales-mobilization.md,0.00,0.00,0.000,0,0,0,0,1.0,1.0,0,live,
3821,W5292,Emergency Vault and Cash Staging Security Setup,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.3-temporary-facility-and-parking-lot-sales-mobilization.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3822,W5293,LGU Temporary Selling Permit Application and Zoning Variance,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.3-temporary-facility-and-parking-lot-sales-mobilization.md,0.00,0.00,0.000,0,0,0,0,3.0,3.0,0,live,
3823,W5294,High-Priority Safety and Reconstruction Material Stocking,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.3-temporary-facility-and-parking-lot-sales-mobilization.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3824,W5295,Temporary Site Handover and Store Manager Operations Sign-off,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.3-temporary-facility-and-parking-lot-sales-mobilization.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3825,W5296,Temporary Facility Decommissioning and Site Re-entry Checklist,VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation,01-model-company/workflows/VS-184-post-disaster-store-infrastructure-reconstruction-and-rehabilitation/PA-184.3-temporary-facility-and-parking-lot-sales-mobilization.md,0.00,0.00,0.000,0,0,0,0,1.0,1.0,0,live,
3826,W5297,Cooperative Partner Account Creation & Initial Contact,VS-185-b2b-cooperative-credit-and-procurement-partnerships,01-model-company/workflows/VS-185-b2b-cooperative-credit-and-procurement-partnerships/PA-185.1-cooperative-account-onboarding-and-credit-limits.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3827,W5298,Cooperative Board Resolution Collection & KYC Vetting,VS-185-b2b-cooperative-credit-and-procurement-partnerships,01-model-company/workflows/VS-185-b2b-cooperative-credit-and-procurement-partnerships/PA-185.1-cooperative-account-onboarding-and-credit-limits.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3828,W5299,Cooperative Development Authority (CDA) Status Verification,VS-185-b2b-cooperative-credit-and-procurement-partnerships,01-model-company/workflows/VS-185-b2b-cooperative-credit-and-procurement-partnerships/PA-185.1-cooperative-account-onboarding-and-credit-limits.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3829,W5300,Cooperative Financial Performance Review & Balance Sheet Analysis,VS-185-b2b-cooperative-credit-and-procurement-partnerships,01-model-company/workflows/VS-185-b2b-cooperative-credit-and-procurement-partnerships/PA-185.1-cooperative-account-onboarding-and-credit-limits.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3830,W5301,Tripartite Credit Agreement Drafting & Legal Sign-off,VS-185-b2b-cooperative-credit-and-procurement-partnerships,01-model-company/workflows/VS-185-b2b-cooperative-credit-and-procurement-partnerships/PA-185.1-cooperative-account-onboarding-and-credit-limits.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3831,W5302,Cooperative Group Credit Limit Allocation & System Activation,VS-185-b2b-cooperative-credit-and-procurement-partnerships,01-model-company/workflows/VS-185-b2b-cooperative-credit-and-procurement-partnerships/PA-185.1-cooperative-account-onboarding-and-credit-limits.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3832,W5303,Cooperative Guarantor Setup and Surety Bond Validation,VS-185-b2b-cooperative-credit-and-procurement-partnerships,01-model-company/workflows/VS-185-b2b-cooperative-credit-and-procurement-partnerships/PA-185.1-cooperative-account-onboarding-and-credit-limits.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3833,W5304,Annual Cooperative Account Credit Limit Review & Renewal,VS-185-b2b-cooperative-credit-and-procurement-partnerships,01-model-company/workflows/VS-185-b2b-cooperative-credit-and-procurement-partnerships/PA-185.1-cooperative-account-onboarding-and-credit-limits.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3834,W5305,Cooperative Member Digital POS Account Association & Verification,VS-185-b2b-cooperative-credit-and-procurement-partnerships,01-model-company/workflows/VS-185-b2b-cooperative-credit-and-procurement-partnerships/PA-185.2-member-transaction-routing-and-verification.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3835,W5306,Cooperative Member Authorization and Purchase Order Match,VS-185-b2b-cooperative-credit-and-procurement-partnerships,01-model-company/workflows/VS-185-b2b-cooperative-credit-and-procurement-partnerships/PA-185.2-member-transaction-routing-and-verification.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3836,W5307,Real-time Credit Line Availability Check at Checkout,VS-185-b2b-cooperative-credit-and-procurement-partnerships,01-model-company/workflows/VS-185-b2b-cooperative-credit-and-procurement-partnerships/PA-185.2-member-transaction-routing-and-verification.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3837,W5308,Multi-Member Group Purchase Discount Routing,VS-185-b2b-cooperative-credit-and-procurement-partnerships,01-model-company/workflows/VS-185-b2b-cooperative-credit-and-procurement-partnerships/PA-185.2-member-transaction-routing-and-verification.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3838,W5309,Credit Billing to Central Cooperative Account and Invoice Dispatch,VS-185-b2b-cooperative-credit-and-procurement-partnerships,01-model-company/workflows/VS-185-b2b-cooperative-credit-and-procurement-partnerships/PA-185.2-member-transaction-routing-and-verification.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3839,W5310,Cooperative Account Payment Posting and Cash Application,VS-185-b2b-cooperative-credit-and-procurement-partnerships,01-model-company/workflows/VS-185-b2b-cooperative-credit-and-procurement-partnerships/PA-185.2-member-transaction-routing-and-verification.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
3840,W5311,Cooperative Credit Hold Flagging and Delinquency Lockout,VS-185-b2b-cooperative-credit-and-procurement-partnerships,01-model-company/workflows/VS-185-b2b-cooperative-credit-and-procurement-partnerships/PA-185.2-member-transaction-routing-and-verification.md,0.00,0.00,0.000,0,0,0,0,0.0,0.0,0,live,
